r,black,S,K,tau,optionValue
0.02993,Over,447.68234,455,0.079365079,1.785000023
0.02993,Under,447.68234,425,0.079365079,24.25568558
0.02993,Under,445.3200266,425,0.218253968,25.21222379
0.02993,Over,447.68234,450,0.079365079,3.875000026
0.02993,Under,444.3357398,410,0.329365079,40.29762132
0.02993,Over,447.68234,460,0.079365079,0.69
0.02993,Under,444.3357398,425,0.329365079,27.37976332
0.02993,Under,444.3357398,435,0.329365079,19.54285799
0.02993,Under,445.3200266,420,0.218253968,29.67966858
0.02993,Over,445.3200266,455,0.218253968,4.505000004
0.02993,Over,447.68234,465,0.079365079,0.280001233
0.02993,Over,444.3357398,475,0.329365079,1.375000003
0.02993,Over,444.3357398,480,0.329365079,0.875000115
0.02993,Under,444.3357398,445,0.329365079,12.45095273
0.02993,Under,447.68234,430,0.079365079,19.48254884
0.02993,Under,445.3200266,435,0.218253968,16.71733423
0.02993,Under,444.3357398,415,0.329365079,35.78166867
0.02993,Under,447.68234,420,0.079365079,29.088824
0.02993,Under,444.3357398,405,0.329365079,44.77857399
0.02993,Over,444.3357398,485,0.329365079,0.375
0.02993,Over,445.3200266,480,0.218253968,0.345006181
0.02993,Over,445.3200266,465,0.218253968,1.624999997
0.02993,Over,445.3200266,460,0.218253968,2.910000057
0.02993,Over,445.3200266,475,0.218253968,0.435003715
0.02993,Under,444.3357398,430,0.329365079,23.36881066
0.02993,Over,444.3357398,455,0.329365079,7.130004045
0.03003,Over,450.3992978,470,0.067460317,0.125000001
0.03003,Under,448.2201219,425,0.206349206,27.60056244
0.03003,Under,447.3553842,430,0.317460317,25.5002393
0.03003,Over,447.3553842,460,0.317460317,5.629999996
0.03003,Under,448.2201219,445,0.206349206,11.40911974
0.03003,Over,447.3553842,465,0.317460317,3.94000002
0.03003,Under,450.3992978,440,0.067460317,12.69976221
0.03003,Over,447.3553842,475,0.317460317,1.625000002
0.03003,Under,450.3992978,430,0.067460317,21.79952443
0.03003,Under,447.3553842,445,0.317460317,14.07756217
0.03003,Over,450.3992978,465,0.067460317,0.375000094
0.03003,Under,450.3992978,420,0.067460317,31.4992898
0.03003,Over,447.3553842,480,0.317460317,0.875000153
0.03003,Over,447.3553842,490,0.317460317,0.285000005
0.03003,Over,450.3992978,450,0.067460317,5.125000023
0.03003,Under,447.3553842,450,0.317460317,10.875
0.03003,Under,447.3553842,440,0.317460317,17.59511965
0.03003,Over,448.2201219,465,0.206349206,2.190000956
0.03003,Over,448.2201219,475,0.206349206,0.565000651
0.03003,Under,447.3553842,415,0.317460317,38.38791877
0.03003,Under,447.3553842,405,0.317460317,47.45303842
0.03003,Under,450.3992978,425,0.067460317,26.63441433
0.03003,Over,448.2201219,455,0.206349206,5.500002183
0.03003,Under,447.3553842,435,0.317460317,21.42267947
0.03003,Under,448.2201219,420,0.206349206,32.15967488
0.03003,Over,447.3553842,485,0.317460317,0.470009091
0.03003,Under,448.2201219,410,0.206349206,41.50789973
0.03003,Over,450.3992978,460,0.067460317,1.065002124
0.03003,Under,448.2201219,430,0.206349206,23.22144991
0.03003,Under,450.3992978,445,0.067460317,8.644881088
0.03003,Under,448.2201219,440,0.206349206,15.12822493
0.03003,Under,447.3553842,410,0.317460317,42.90047859
0.03003,Over,448.2201219,450,0.206349206,8.25
0.03003,Over,450.3992978,455,0.067460317,2.5
0.03003,Over,448.2201219,460,0.206349206,3.565000004
0.03003,Over,447.3553842,455,0.317460317,8.000000108
0.03003,Over,448.2201219,470,0.206349206,1.125000001
0.03003,Under,447.3553842,425,0.317460317,29.51279913
0.03003,Over,448.2201219,480,0.206349206,0.285
0.03003,Under,450.3992978,435,0.067460317,17.18964333
0.03003,Under,448.2201219,435,0.206349206,18.84733742
0.03003,Under,450.3992978,415,0.067460317,36.42917167
0.03003,Under,447.3553842,420,0.317460317,33.93535895
0.03003,Over,447.3553842,470,0.317460317,2.565001996
0.03003,Under,450.3992978,410,0.067460317,41.38904957
0.02972,Under,448.076828,440,0.313492063,18.03726285
0.02972,Under,451.7116578,425,0.063492063,27.8578699
0.02972,Over,451.7116578,460,0.063492063,1.035002014
0.02972,Over,448.076828,485,0.313492063,0.535003979
0.02972,Under,448.076828,435,0.313492063,21.73589427
0.02972,Under,448.076828,420,0.313492063,34.53678854
0.02972,Under,448.076828,425,0.313492063,30.05315712
0.02972,Under,449.5514808,410,0.202380952,42.76513162
0.02972,Under,451.7116578,415,0.063492063,37.61902203
0.02972,Over,451.7116578,465,0.063492063,0.345000202
0.02972,Under,451.7116578,445,0.063492063,9.395573979
0.02972,Over,448.076828,490,0.313492063,0.345000001
0.02972,Under,448.076828,445,0.313492063,14.39363564
0.02972,Over,449.5514808,475,0.202380952,0.625000317
0.02972,Over,448.076828,470,0.313492063,2.815000823
0.02972,Over,449.5514808,465,0.202380952,2.125001098
0.02972,Over,448.076828,465,0.313492063,4.190000007
0.02972,Over,449.5514808,455,0.202380952,6.065000195
0.02972,Over,448.076828,455,0.313492063,8.440000025
0.02972,Under,449.5514808,430,0.202380952,24.13506597
0.02972,Over,451.7116578,470,0.063492063,0.125000002
0.02972,Under,449.5514808,445,0.202380952,12.16001645
0.02972,Over,448.076828,460,0.313492063,6.000000004
0.02972,Over,449.5514808,450,0.202380952,8.565000053
0.02972,Under,448.076828,410,0.313492063,43.38405139
0.02972,Under,449.5514808,435,0.202380952,19.72504942
0.02972,Over,451.7116578,450,0.063492063,5.625002022
0.02972,Over,449.5514808,470,0.202380952,1.220000003
0.02972,Under,451.7116578,430,0.063492063,22.99229591
0.02972,Under,449.5514808,425,0.202380952,28.6350825
0.02972,Over,451.7116578,455,0.063492063,2.72000455
0.02972,Under,449.5514808,415,0.202380952,37.91511525
0.02972,Over,449.5514808,460,0.202380952,3.815000003
0.02972,Under,449.5514808,420,0.202380952,33.19509902
0.02972,Over,448.076828,500,0.313492063,0.125000557
0.02972,Over,448.076828,450,0.313492063,11.125
0.02972,Under,451.7116578,435,0.063492063,18.25172205
0.02972,Under,451.7116578,440,0.063492063,13.60614818
0.02972,Under,448.076828,415,0.313492063,38.93041996
0.02972,Under,448.076828,430,0.313492063,25.81952569
0.02972,Over,449.5514808,480,0.202380952,0.315
0.02972,Under,451.7116578,420,0.063492063,32.72344388
0.02972,Under,449.5514808,440,0.202380952,15.69503291
0.02972,Under,448.076828,405,0.313492063,48.1476828
0.02972,Over,448.076828,480,0.313492063,0.875000159
0.02972,Over,448.076828,475,0.313492063,1.815
0.02951,Over,448.2183935,455,0.30952381,8.500000013
0.02951,Over,449.3678772,480,0.198412698,0.345007995
0.02951,Over,448.2183935,485,0.30952381,0.655000808
0.02951,Over,448.2183935,465,0.30952381,4.440000007
0.02951,Under,449.3678772,445,0.198412698,12.03080975
0.02951,Under,449.3678772,415,0.198412698,37.63566833
0.02951,Over,448.2183935,480,0.30952381,1.125000013
0.02951,Over,448.2183935,475,0.30952381,1.845000001
0.02951,Over,449.3678772,470,0.198412698,1.125
0.02951,Over,449.3678772,455,0.198412698,6.000000298
0.02951,Over,449.3678772,460,0.198412698,3.940000004
0.02951,Over,448.2183935,460,0.30952381,5.940000002
0.02951,Over,449.3678772,450,0.198412698,8.75000001
0.02951,Over,451.3352474,460,0.05952381,1.065001226
0.02951,Under,449.3678772,440,0.198412698,15.56661949
0.02951,Over,451.3352474,450,0.05952381,5.315000627
0.02951,Under,449.3678772,430,0.198412698,24.06823903
0.02951,Under,451.3352474,430,0.05952381,22.52989989
0.02951,Under,449.3678772,420,0.198412698,33.00985859
0.02951,Under,451.3352474,420,0.05952381,32.26234985
0.02951,Under,448.2183935,420,0.30952381,34.60222624
0.02951,Under,451.3352474,435,0.05952381,17.78867502
0.02951,Over,448.2183935,490,0.30952381,0.405010153
0.02951,Over,451.3352474,465,0.05952381,0.280000609
0.02951,Under,448.2183935,450,0.30952381,11.25000001
0.02951,Under,449.3678772,435,0.198412698,19.84742925
0.02951,Under,448.2183935,410,0.30952381,43.57130164
0.02951,Over,449.3678772,475,0.198412698,0.595000401
0.02951,Over,448.2183935,470,0.30952381,2.940000504
0.02951,Under,451.3352474,445,0.05952381,8.931224974
0.02951,Under,449.3678772,410,0.198412698,42.41647798
0.02951,Over,449.3678772,465,0.198412698,2.255000599
0.02951,Over,451.3352474,455,0.05952381,2.625008217
0.02951,Under,448.2183935,440,0.30952381,18.09407541
0.02951,Under,448.2183935,415,0.30952381,38.99676394
0.02951,Over,448.2183935,500,0.30952381,0.125000495
0.02951,Under,448.2183935,445,0.30952381,14.38954216
0.02951,Under,451.3352474,440,0.05952381,13.20245005
0.02951,Under,448.2183935,435,0.30952381,21.73861311
0.02951,Under,448.2183935,425,0.30952381,30.14768853
0.02951,Under,449.3678772,425,0.198412698,28.5040488
0.02951,Under,451.3352474,425,0.05952381,27.3311308
0.02951,Under,448.2183935,430,0.30952381,26.06815082
0.02951,Under,451.3352474,415,0.05952381,37.22357487
0.02951,Under,448.2183935,405,0.30952381,48.15083935
0.02962,Over,447.3506992,455,0.194444444,5.190006298
0.02962,Over,445.9456248,465,0.305555556,3.690000035
0.02962,Under,445.9456248,410,0.305555556,41.3946111
0.02962,Under,447.3506992,435,0.194444444,18.22385664
0.02962,Over,445.9456248,470,0.305555556,2.375002909
0.02962,Under,447.3506992,425,0.194444444,26.66642776
0.02962,Under,445.9456248,450,0.305555556,10
0.02962,Under,445.9456248,405,0.305555556,45.99956248
0.02962,Over,445.9456248,490,0.305555556,0.345
0.02962,Over,445.9456248,475,0.305555556,1.375000001
0.02962,Under,445.9456248,445,0.305555556,12.8349519
0.02962,Under,445.9456248,440,0.305555556,16.59991321
0.02962,Over,448.8851089,460,0.055555556,0.690000001
0.02962,Over,447.3506992,450,0.194444444,7.750000003
0.02962,Under,445.9456248,415,0.305555556,36.80965972
0.02962,Under,448.8851089,420,0.055555556,29.85567459
0.02962,Under,445.9456248,425,0.305555556,28.14975694
0.02962,Under,448.8851089,430,0.055555556,20.09211597
0.02962,Under,445.9456248,435,0.305555556,20.23985417
0.02962,Under,448.8851089,440,0.055555556,10.983558
0.02962,Under,445.9456248,430,0.305555556,24.00980555
0.02962,Under,447.3506992,420,0.194444444,31.13771332
0.02962,Over,445.9456248,455,0.305555556,7.315001219
0.02962,Under,447.3506992,445,0.194444444,10.72128744
0.02962,Over,448.8851089,450,0.055555556,3.940000001
0.02962,Under,447.3506992,410,0.194444444,40.46028438
0.02962,Under,448.8851089,435,0.055555556,15.57033697
0.02962,Over,447.3506992,470,0.194444444,1.000000004
0.02962,Over,447.3506992,480,0.194444444,0.315007301
0.02962,Over,447.3506992,460,0.194444444,3.065000012
0.02962,Over,447.3506992,465,0.194444444,1.815003448
0.02962,Under,447.3506992,430,0.194444444,22.3251422
0.02962,Over,445.9456248,480,0.305555556,0.845000116
0.02962,Over,448.8851089,455,0.055555556,1.875
0.02962,Under,448.8851089,445,0.055555556,7.181778989
0.02962,Under,445.9456248,420,0.305555556,32.41970833
0.02962,Under,447.3506992,440,0.194444444,14.1925711
0.02962,Under,447.3506992,415,0.194444444,35.82899883
0.02962,Over,445.9456248,485,0.305555556,0.500003433
0.02962,Over,448.8851089,465,0.055555556,0.2200007
0.02962,Under,448.8851089,425,0.055555556,24.89889775
0.02962,Under,448.8851089,415,0.055555556,34.72745292
0.02962,Over,445.9456248,460,0.305555556,5.314999999
0.02962,Over,447.3506992,490,0.194444444,0.155000002
0.02962,Over,445.9456248,500,0.305555556,0.125000196
0.02962,Over,447.3506992,475,0.194444444,0.505000826
0.02972,Over,438.453825,450,0.301587302,6.189999998
0.02972,Under,439.4512179,440,0.19047619,9.250000002
0.02972,Over,441.70592,450,0.051587302,1.125000278
0.02972,Under,438.453825,410,0.301587302,34.92731742
0.02972,Over,438.453825,480,0.301587302,0.37501003
0.02972,Under,438.453825,420,0.301587302,26.4565375
0.02972,Under,439.4512179,435,0.19047619,12.47177912
0.02972,Under,438.453825,445,0.301587302,8.940000002
0.02972,Under,441.70592,415,0.051587302,27.71670729
0.02972,Under,441.70592,410,0.051587302,32.55404014
0.02972,Over,439.4512179,475,0.19047619,0.25000895
0.02972,Over,438.453825,460,0.301587302,2.940000338
0.02972,Over,439.4512179,460,0.19047619,1.440011838
0.02972,Under,441.70592,405,0.051587302,37.48638022
0.02972,Over,438.453825,465,0.301587302,1.875000001
0.02972,Under,441.70592,435,0.051587302,9.532339999
0.02972,Under,438.453825,425,0.301587302,22.43615313
0.02972,Under,439.4512179,430,0.19047619,16.25355041
0.02972,Over,438.453825,490,0.301587302,0.190000005
0.02972,Over,439.4512179,470,0.19047619,0.440000731
0.02972,Under,441.70592,445,0.051587302,2.940001279
0.02972,Over,441.70592,455,0.051587302,0.410000003
0.02972,Under,438.453825,440,0.301587302,12.13
0.02972,Under,441.70592,425,0.051587302,18.10702314
0.02972,Under,441.70592,440,0.051587302,5.755000204
0.02972,Under,439.4512179,445,0.19047619,6.315000144
0.02972,Over,439.4512179,450,0.19047619,4.125000001
0.02972,Under,439.4512179,415,0.19047619,28.66887602
0.02972,Under,438.453825,415,0.301587302,30.53192187
0.02972,Under,438.453825,430,0.301587302,18.66577873
0.02972,Under,438.453825,435,0.301587302,15.21038529
0.02972,Over,439.4512179,455,0.19047619,2.505000131
0.02972,Over,439.4512179,480,0.19047619,0.160000001
0.02972,Under,439.4512179,420,0.19047619,24.13710081
0.02972,Over,438.453825,455,0.301587302,4.625000002
0.02972,Under,439.4512179,425,0.19047619,20.29032561
0.02972,Under,439.4512179,410,0.19047619,33.27065637
0.02972,Over,438.453825,485,0.301587302,0.405001853
0.02972,Over,438.453825,475,0.301587302,0.625000695
0.02972,Over,439.4512179,465,0.19047619,0.720000033
0.02972,Under,441.70592,420,0.051587302,22.91436001
0.02972,Over,441.70592,460,0.051587302,0.160000652
0.02972,Under,441.70592,430,0.051587302,13.67968
0.02972,Under,438.453825,405,0.301587302,39.32269244
0.02972,Over,438.453825,470,0.301587302,1.065000013
0.02962,Under,439.0812026,410,0.293650794,35.07189234
0.02962,Under,439.0812026,435,0.293650794,14.91340117
0.02962,Under,442.490015,410,0.043650794,33.17977647
0.02962,Over,440.0674167,475,0.182539683,0.22
0.02962,Under,440.0674167,420,0.182539683,24.45715531
0.02962,Over,440.0674167,445,0.182539683,6.255000063
0.02962,Over,439.0812026,450,0.293650794,6.190011979
0.02962,Under,439.0812026,420,0.293650794,26.78349453
0.02962,Under,442.490015,415,0.043650794,28.24623697
0.02962,Under,440.0674167,425,0.182539683,20.11411648
0.02962,Over,442.490015,450,0.043650794,1.030000275
0.02962,Under,439.0812026,415,0.293650794,30.68019343
0.02962,Under,442.490015,460,0.043650794,0.160000155
0.02962,Under,442.490015,440,0.043650794,5.62354253
0.02962,Under,440.0674167,435,0.182539683,12.28803883
0.02962,Over,439.0812026,460,0.293650794,3.190000125
0.02962,Over,439.0812026,485,0.293650794,0.285
0.02962,Over,440.0674167,450,0.182539683,4.065000002
0.02962,Under,442.490015,430,0.043650794,13.86061849
0.02962,Over,439.0812026,455,0.293650794,4.690000003
0.02962,Under,442.490015,435,0.043650794,9.552078991
0.02962,Under,439.0812026,425,0.293650794,22.51679562
0.02962,Over,439.0812026,475,0.293650794,0.69000027
0.02962,Under,439.0812026,405,0.293650794,39.5935996
0.02962,Under,440.0674167,440,0.182539683,9.065000025
0.02962,Over,440.0674167,465,0.182539683,0.720000027
0.02962,Over,440.0674167,480,0.182539683,0.125000012
0.02962,Over,442.490015,455,0.043650794,0.280000064
0.02962,Under,442.490015,420,0.043650794,23.3126998
0.02962,Over,440.0674167,470,0.182539683,0.440000593
0.02962,Over,439.0812026,480,0.293650794,0.440003183
0.02962,Under,440.0674167,430,0.182539683,15.95107765
0.02962,Under,442.490015,445,0.043650794,2.940000279
0.02962,Under,439.0812026,440,0.293650794,11.76669892
